speciesType	tissueType	cellName	geneSymbol	ensemblID
Mus_musculus	embryo(UBERON_0000922)	Oocyte(CL_0000023)	Eif4e3,Dclre1a,Nckap5,Snx25,Abi3bp,Gnpda2,Trak1,Spire1,Tube1,Tmem131,Vamp4,Ankra2,Lmo3,Mctp2,Cep78,Lonrf2,Rai14,Rexo2,Hook1,Cnn3,Dpy30,Slc2a12,Papss1,Hook2,Tmcc1,Papd4,Mest,Lonrf1,Fbxo43,Sestd1,Smc6,Lrrc49,Ampd3,Stxbp5,Dnajc3,Nup37,Ggct,Daw1,Carmil1,Depdc7,Gucy2c,Lrmp,Rhot1,Dcun1d5,Mitd1,Tapt1,Lrch1,Mob4,Igsf11	ENSMUSG00000093661,ENSMUSG00000025077,ENSMUSG00000049690,ENSMUSG00000038291,ENSMUSG00000035258,ENSMUSG00000029209,ENSMUSG00000032536,ENSMUSG00000024533,ENSMUSG00000019845,ENSMUSG00000026116,ENSMUSG00000026696,ENSMUSG00000021661,ENSMUSG00000030226,ENSMUSG00000032776,ENSMUSG00000041491,ENSMUSG00000048814,ENSMUSG00000022246,ENSMUSG00000032026,ENSMUSG00000028572,ENSMUSG00000053931,ENSMUSG00000024067,ENSMUSG00000037490,ENSMUSG00000028032,ENSMUSG00000052566,ENSMUSG00000030126,ENSMUSG00000042167,ENSMUSG00000051855,ENSMUSG00000039633,ENSMUSG00000048230,ENSMUSG00000042272,ENSMUSG00000020608,ENSMUSG00000047766,ENSMUSG00000005686,ENSMUSG00000019790,ENSMUSG00000022136,ENSMUSG00000035351,ENSMUSG00000002797,ENSMUSG00000053161,ENSMUSG00000021338,ENSMUSG00000027173,ENSMUSG00000042638,ENSMUSG00000030263,ENSMUSG00000017686,ENSMUSG00000032002,ENSMUSG00000026088,ENSMUSG00000046985,ENSMUSG00000068015,ENSMUSG00000025979,ENSMUSG00000022790
Mus_musculus	embryo(UBERON_0000922)	Pharyngeal mesoderm cell(CL_0000222)	Tbx1,Prdm1	ENSMUSG00000009097,ENSMUSG00000038151
Mus_musculus	embryo(UBERON_0000922)	Pluripotent stem cell(CL_0002248)	Alpl,Fut4,Pou5f1	ENSMUSG00000028766,ENSMUSG00000049307,ENSMUSG00000024406
Mus_musculus	embryo(UBERON_0000922)	Pre-haematopoietic stem cell(None)	Ocln,Efcc1,Serpinb6b,Spns2,Chad,Pik3c2b,Lgals3bp,Fam181b,Gcnt2,Tmem176b,Nkx2-3,Gck,Serpina3g,Eya2,Slc22a4,Itgb3,Cd27,Bmx,Gfi1,Mfsd6,Dnmt3b,Grasp,Ablim1,Fam84b,Xk,Trim6,Vdr,Neurl3,Procr,Lama5,Meis1,Slc18a2,Wdfy1,Ctnnal1,Pde9a,Gabarapl1,Setbp1,Dnah11,Pdlim1,Tmem26,Msi2,Timp2,Bcl11a,Mycn,Pdzk1ip1,Vipr2,Irf2,Olfr632,Mamdc2,Cyp26b1,Clu,Acot11,Tbkbp1,Vipr1,Kcnn4,Nrgn,Calcrl,Car2,Selp,Art4,Fgfr3,Ptgis,Slco3a1,Serpinf1,Mllt3,Anpep,Fam120c,Marveld1,Ank,Hlf,Mctp1,Rps6ka5,Hif3a,Pdcd4,Ikzf2,Angpt1,Slc26a11,Crebrf,St3gal1,Vwf,Camsap3,Pglyrp2,Slc25a23,Stat4,Rab38,Tmem246,Nfix,Trim47,Tal1,Mpl,Akr1c14	ENSMUSG00000021638,ENSMUSG00000068263,ENSMUSG00000042842,ENSMUSG00000040447,ENSMUSG00000039084,ENSMUSG00000026447,ENSMUSG00000033880,ENSMUSG00000051515,ENSMUSG00000021360,ENSMUSG00000029810,ENSMUSG00000044220,ENSMUSG00000041798,ENSMUSG00000041481,ENSMUSG00000017897,ENSMUSG00000020334,ENSMUSG00000020689,ENSMUSG00000030336,ENSMUSG00000031377,ENSMUSG00000029275,ENSMUSG00000041439,ENSMUSG00000027478,ENSMUSG00000000531,ENSMUSG00000025085,ENSMUSG00000072568,ENSMUSG00000015342,ENSMUSG00000072244,ENSMUSG00000022479,ENSMUSG00000047180,ENSMUSG00000027611,ENSMUSG00000015647,ENSMUSG00000020160,ENSMUSG00000025094,ENSMUSG00000073643,ENSMUSG00000038816,ENSMUSG00000041119,ENSMUSG00000030161,ENSMUSG00000024548,ENSMUSG00000018581,ENSMUSG00000055044,ENSMUSG00000060044,ENSMUSG00000069769,ENSMUSG00000017466,ENSMUSG00000000861,ENSMUSG00000037169,ENSMUSG00000028716,ENSMUSG00000011171,ENSMUSG00000031627,ENSMUSG00000073938,ENSMUSG00000033207,ENSMUSG00000063415,ENSMUSG00000022037,ENSMUSG00000034853,ENSMUSG00000038517,ENSMUSG00000032528,ENSMUSG00000054342,ENSMUSG00000053310,ENSMUSG00000059588,ENSMUSG00000027562,ENSMUSG00000026580,ENSMUSG00000030217,ENSMUSG00000054252,ENSMUSG00000017969,ENSMUSG00000025790,ENSMUSG00000000753,ENSMUSG00000028496,ENSMUSG00000039062,ENSMUSG00000025262,ENSMUSG00000044345,ENSMUSG00000022265,ENSMUSG00000003949,ENSMUSG00000021596,ENSMUSG00000021180,ENSMUSG00000004328,ENSMUSG00000024975,ENSMUSG00000025997,ENSMUSG00000022309,ENSMUSG00000039908,ENSMUSG00000048249,ENSMUSG00000013846,ENSMUSG00000001930,ENSMUSG00000044433,ENSMUSG00000079563,ENSMUSG00000046329,ENSMUSG00000062939,ENSMUSG00000030559,ENSMUSG00000039611,ENSMUSG00000001911,ENSMUSG00000020773,ENSMUSG00000028717,ENSMUSG00000006389,ENSMUSG00000033715
Mus_musculus	embryo(UBERON_0000922)	Primitive erythroid cell(CL_0002355)	Klf1,Hbb-bh1,Gata1	ENSMUSG00000054191,ENSMUSG00000052217,ENSMUSG00000031162
Mus_musculus	embryo(UBERON_0000922)	Primitive streak cell(None)	Nanog,Pou5f1	ENSMUSG00000012396,ENSMUSG00000024406
Mus_musculus	embryo(UBERON_0000922)	Skin stem cell(CL_0000034)	Egfr,Nes	ENSMUSG00000020122,ENSMUSG00000004891
Mus_musculus	embryo(UBERON_0000922)	Venous cell(None)	Tek,Nr2f2,Dab2,Nrp2,Ephb4,Aplnr	ENSMUSG00000006386,ENSMUSG00000030551,ENSMUSG00000022150,ENSMUSG00000025969,ENSMUSG00000029710,ENSMUSG00000044338
Mus_musculus	embryo(UBERON_0000922)	Ventricular cardiomyocyte(CL_0002495)	Myh7,Myl2,Actn2,Myh6,Tnnt2	ENSMUSG00000053093,ENSMUSG00000013936,ENSMUSG00000052374,ENSMUSG00000040752,ENSMUSG00000026414
Mus_musculus	embryo(UBERON_0000922)	Visceral endoderm cell(CL_2000075)	Amn,Cubn	ENSMUSG00000021278,ENSMUSG00000026726
Mus_musculus	esophagus(UBERON_0001043)	Oesophageal progenitor cell(None)	Cd24a	ENSMUSG00000047139
Mus_musculus	esophagus(UBERON_0001043)	Oesophageal stem cell(CL_0000034)	Cd24a	ENSMUSG00000047139
Mus_musculus	eye(UBERON_0000970)	Amacrine cell(CL_0000561)	Pax6,Prox1	ENSMUSG00000027168,ENSMUSG00000010175
Mus_musculus	eye(UBERON_0000970)	Dendritic cell(CL_0000451)	Itgax	ENSMUSG00000030789
Mus_musculus	eye(UBERON_0000970)	Macrophage(CL_0000235)	Adgre1	ENSMUSG00000004730
Mus_musculus	eye(UBERON_0000970)	Progenitor cell(None)	Bmi1	ENSMUSG00000026739
Mus_musculus	eye(UBERON_0000970)	Retinal ganglion cell(CL_0000740)	Thy1,Tubb3,Pax6,Pou4f3,Isl1,Isl2,Rbpms,Sox11,Sox12,Sox4,Pou4f1,Pou4f2	ENSMUSG00000032011,ENSMUSG00000062380,ENSMUSG00000027168,ENSMUSG00000024497,ENSMUSG00000042258,ENSMUSG00000032318,ENSMUSG00000031586,ENSMUSG00000063632,ENSMUSG00000051817,ENSMUSG00000076431,ENSMUSG00000048349,ENSMUSG00000031688
Mus_musculus	eye(UBERON_0000970)	Retinal progenitor cell(CL_0002672)	Fut4	ENSMUSG00000049307
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.1(CL_0000740)	Mmp2,Bco2	ENSMUSG00000031740,ENSMUSG00000032066
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.10(CL_0000740)	Pkib,Kif26a	ENSMUSG00000019876,ENSMUSG00000021294
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.11(CL_0000740)	Hcrtr2,Synpo,Gjc1,9530077C05Rik,Tpbgl,Armc2,Lacc1,Stxbp6,Prps2	ENSMUSG00000032360,ENSMUSG00000043079,ENSMUSG00000034520,ENSMUSG00000036411,ENSMUSG00000096606,ENSMUSG00000071324,ENSMUSG00000044350,ENSMUSG00000046314,ENSMUSG00000025742
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.12(CL_0000740)	Arhgap31,Adgrl2	ENSMUSG00000022799,ENSMUSG00000028184
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.13(CL_0000740)	Misp,Col12a1,Amigo2	ENSMUSG00000035852,ENSMUSG00000032332,ENSMUSG00000048218
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.14(CL_0000740)	Nr0b1,Jam2,Pcgf5,Gm10631,Alkal2	ENSMUSG00000025056,ENSMUSG00000053062,ENSMUSG00000024805,ENSMUSG00000074128,ENSMUSG00000054204
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.15(CL_0000740)	Cmbl,Wnt11,Bend4,Tubb6,Tmprss7	ENSMUSG00000022235,ENSMUSG00000015957,ENSMUSG00000092060,ENSMUSG00000001473,ENSMUSG00000033177
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.16(CL_0000740)	Lrrc32,Rbm20,Col23a1,Prkcg,Rgs16,Adamts2,Creb3l2,Rgcc,Unc5b,Muc15,Pamr1,Wfdc1,Arhgap27os2	ENSMUSG00000090958,ENSMUSG00000043639,ENSMUSG00000063564,ENSMUSG00000078816,ENSMUSG00000026475,ENSMUSG00000036545,ENSMUSG00000038648,ENSMUSG00000022018,ENSMUSG00000020099,ENSMUSG00000050808,ENSMUSG00000027188,ENSMUSG00000023336,ENSMUSG00000085360
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.17(CL_0000740)	Nek7,Aga,Sox9	ENSMUSG00000026393,ENSMUSG00000031521,ENSMUSG00000000567
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.18(CL_0000740)	Prdm16,Adam7,Snx31,Hmcn1,Pabpc1l,Rrad,Cd9,Mfng,Postn	ENSMUSG00000039410,ENSMUSG00000022056,ENSMUSG00000013611,ENSMUSG00000066842,ENSMUSG00000054582,ENSMUSG00000031880,ENSMUSG00000030342,ENSMUSG00000018169,ENSMUSG00000027750
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.19(CL_0000740)	Lmo2,Esrrb,Pcdh20,Cfap77,Adamts5,Qrfpr,Gprc5c,Uts2b,Hes1,Cldn11,Lims2,Morc4	ENSMUSG00000032698,ENSMUSG00000021255,ENSMUSG00000050505,ENSMUSG00000079502,ENSMUSG00000022894,ENSMUSG00000058400,ENSMUSG00000051043,ENSMUSG00000056423,ENSMUSG00000022528,ENSMUSG00000037625,ENSMUSG00000024395,ENSMUSG00000031434
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.2(CL_0000740)	Lhx9,Barhl1,Fmo1	ENSMUSG00000019230,ENSMUSG00000026805,ENSMUSG00000040181
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.20(CL_0000740)	Vcan,Kcns3,Serpinb1b,Arhgef26,Kcng1	ENSMUSG00000021614,ENSMUSG00000043673,ENSMUSG00000051029,ENSMUSG00000036885,ENSMUSG00000074575
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.21(CL_0000740)	Arhgap22,Nxph4,Serpinb12,Agmat,Fes,Neto1,Gpx6,Zic2	ENSMUSG00000063506,ENSMUSG00000040258,ENSMUSG00000059956,ENSMUSG00000040706,ENSMUSG00000053158,ENSMUSG00000050321,ENSMUSG00000004341,ENSMUSG00000061524
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.22(CL_0000740)	Steap1,Abcc8,Ckm,Nab2,Grb7,Crb3,Plch2,Nr3c2,Tgfb3,Krt81,Urb2,Fgd2,Slc16a9	ENSMUSG00000015652,ENSMUSG00000040136,ENSMUSG00000030399,ENSMUSG00000025402,ENSMUSG00000019312,ENSMUSG00000044279,ENSMUSG00000029055,ENSMUSG00000031618,ENSMUSG00000021253,ENSMUSG00000067615,ENSMUSG00000031976,ENSMUSG00000024013,ENSMUSG00000037762
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.23(CL_0000740)	Csrp3,Fam92b,Chrnb4,Gpc6,Tiparp,Tgfb2,Hist1h1c,Ptgs1,Tcf7l2,Adora2a,Fam129a,Slc7a3,Chrna5,Adgrg6	ENSMUSG00000030470,ENSMUSG00000042269,ENSMUSG00000035200,ENSMUSG00000058571,ENSMUSG00000034640,ENSMUSG00000039239,ENSMUSG00000036181,ENSMUSG00000047250,ENSMUSG00000024985,ENSMUSG00000020178,ENSMUSG00000026483,ENSMUSG00000031297,ENSMUSG00000035594,ENSMUSG00000039116
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.24(CL_0000740)	Runx2,Chia1,Cthrc1,Prox1,Pifo,Col19a1	ENSMUSG00000039153,ENSMUSG00000062778,ENSMUSG00000054196,ENSMUSG00000010175,ENSMUSG00000010136,ENSMUSG00000026141
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.25(CL_0000740)	Aebp1,Rerg,Nr4a3,Map3k6,Rasgrp1,Nppa,Gldn,Ifitm10,Trabd2b,Xylt1,Fgf14,Prm1,Trpc7,Hap1,Wnt4,Gsta4,Angptl2,Foxo1,Plekha2,Prss34,Tcf24,Chodl,Aldh1a1,Gna14,Baiap3,Lbhd2,Cyp1b1,Fbp2,Igf2,C1ql1,Ankrd6,Xlr	ENSMUSG00000020473,ENSMUSG00000030222,ENSMUSG00000028341,ENSMUSG00000028862,ENSMUSG00000027347,ENSMUSG00000041616,ENSMUSG00000046167,ENSMUSG00000045777,ENSMUSG00000070867,ENSMUSG00000030657,ENSMUSG00000025551,ENSMUSG00000022501,ENSMUSG00000021541,ENSMUSG00000006930,ENSMUSG00000036856,ENSMUSG00000032348,ENSMUSG00000004105,ENSMUSG00000044167,ENSMUSG00000031557,ENSMUSG00000056399,ENSMUSG00000099032,ENSMUSG00000022860,ENSMUSG00000053279,ENSMUSG00000024697,ENSMUSG00000047507,ENSMUSG00000087075,ENSMUSG00000024087,ENSMUSG00000021456,ENSMUSG00000048583,ENSMUSG00000045532,ENSMUSG00000040183,ENSMUSG00000054626
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.26(CL_0000740)	Eya2	ENSMUSG00000017897
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.27(CL_0000740)	Skap1,Slc35f2,Palmd,C1galt1,Dcn,Pappa2,Mef2c,Runx1,Avil,Col13a1,Cfp,Col28a1,Podn	ENSMUSG00000057058,ENSMUSG00000042195,ENSMUSG00000033377,ENSMUSG00000042460,ENSMUSG00000019929,ENSMUSG00000073530,ENSMUSG00000005583,ENSMUSG00000022952,ENSMUSG00000025432,ENSMUSG00000058806,ENSMUSG00000001128,ENSMUSG00000068794,ENSMUSG00000028600
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.28(CL_0000740)	Lima1,Nfia,Gas1,Bbox1,Plpp3	ENSMUSG00000023022,ENSMUSG00000028565,ENSMUSG00000052957,ENSMUSG00000041660,ENSMUSG00000028517
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.29(CL_0000740)	Crym,Fam19a4,Hsd11b2,Ptprt,Rhoj,Ptgfr,Gpr101,Aldh1l1,Scn7a,Colq,Piezo2,Nts	ENSMUSG00000030905,ENSMUSG00000046500,ENSMUSG00000031891,ENSMUSG00000053141,ENSMUSG00000046768,ENSMUSG00000028036,ENSMUSG00000036357,ENSMUSG00000030088,ENSMUSG00000034810,ENSMUSG00000057606,ENSMUSG00000041482,ENSMUSG00000019890
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.3(CL_0000740)	Cnih3,Traf3ip3,Lyve1,Fst,Met,Apela,Shisa2,Mc4r	ENSMUSG00000026514,ENSMUSG00000037318,ENSMUSG00000030787,ENSMUSG00000021765,ENSMUSG00000009376,ENSMUSG00000079042,ENSMUSG00000044461,ENSMUSG00000047259
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.30(CL_0000740)	Ntf3,Sstr2,Thbd,Atp2a1,Boc,Gfra3,Ntn1,Lmo7,Pdzk1ip1,Tmem184a,Vit,Sst	ENSMUSG00000049107,ENSMUSG00000047904,ENSMUSG00000074743,ENSMUSG00000030730,ENSMUSG00000022687,ENSMUSG00000024366,ENSMUSG00000020902,ENSMUSG00000033060,ENSMUSG00000028716,ENSMUSG00000036687,ENSMUSG00000024076,ENSMUSG00000004366
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.31(CL_0000740)	Lct,Oxtr,Ccer2,Oas1e,Cyr61,Nhlh1,Tcim,Htr2a,Mmp17,Drd5,Neurod6,Mapk4,Trhr	ENSMUSG00000026354,ENSMUSG00000049112,ENSMUSG00000096257,ENSMUSG00000066867,ENSMUSG00000028195,ENSMUSG00000051251,ENSMUSG00000056313,ENSMUSG00000034997,ENSMUSG00000029436,ENSMUSG00000039358,ENSMUSG00000037984,ENSMUSG00000024558,ENSMUSG00000038760
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.32(CL_0000740)	Pappa,Myh2,Ankrd34c,Npy,Gpc4,Flt4,Klrg2,Mmp12,Shisa3,Myh8,Clrn1,Col18a1,Fstl4,Fibcd1,Slc17a8,Myh13,Wif1,Net1,Pth2r,Syt6,Pde11a,Ptprk,Robo1,Gpr88,Rhbdl3,Tbx5,Plxnd1,Olfml3,Igfbp7	ENSMUSG00000028370,ENSMUSG00000033196,ENSMUSG00000047606,ENSMUSG00000029819,ENSMUSG00000031119,ENSMUSG00000020357,ENSMUSG00000071537,ENSMUSG00000049723,ENSMUSG00000050010,ENSMUSG00000055775,ENSMUSG00000043850,ENSMUSG00000001435,ENSMUSG00000036264,ENSMUSG00000026841,ENSMUSG00000019935,ENSMUSG00000060180,ENSMUSG00000020218,ENSMUSG00000021215,ENSMUSG00000025946,ENSMUSG00000027849,ENSMUSG00000075270,ENSMUSG00000019889,ENSMUSG00000022883,ENSMUSG00000068696,ENSMUSG00000017692,ENSMUSG00000018263,ENSMUSG00000030123,ENSMUSG00000027848,ENSMUSG00000036256
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.33(CL_0000740)	Gsg1l,H2-Eb1,1700011I03Rik,Mybpc3,Tff3,Prph,Chrm5,Pcsk9,Ednrb,Sat1,Gprc5b,Il1rapl2,Ttc23,Cd248,Spp1,Guca1b,S100b,Spag5,Tnxb,Flnc,Ctxn3,Cst12,Slc4a5,Tmem255b	ENSMUSG00000046182,ENSMUSG00000060586,ENSMUSG00000058925,ENSMUSG00000002100,ENSMUSG00000024029,ENSMUSG00000023484,ENSMUSG00000074939,ENSMUSG00000044254,ENSMUSG00000022122,ENSMUSG00000025283,ENSMUSG00000008734,ENSMUSG00000059203,ENSMUSG00000030555,ENSMUSG00000056481,ENSMUSG00000029304,ENSMUSG00000023979,ENSMUSG00000033208,ENSMUSG00000002055,ENSMUSG00000033327,ENSMUSG00000068699,ENSMUSG00000069372,ENSMUSG00000027443,ENSMUSG00000068323,ENSMUSG00000038457
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.34(CL_0000740)	6430573F11Rik,Dapk2,Kit,Wnt8b,Myo18b,Hr,Trappc3l,Dab2,Slc22a3,Ulk4,Zic1,Zic4,Scube2,Ccdc153,Adgrg2,Cfap206	ENSMUSG00000039620,ENSMUSG00000032380,ENSMUSG00000005672,ENSMUSG00000036961,ENSMUSG00000072720,ENSMUSG00000022096,ENSMUSG00000071340,ENSMUSG00000022150,ENSMUSG00000023828,ENSMUSG00000040936,ENSMUSG00000032368,ENSMUSG00000036972,ENSMUSG00000007279,ENSMUSG00000070306,ENSMUSG00000031298,ENSMUSG00000028294
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.35(CL_0000740)	Lingo4,Ttn,Nectin4,Prokr1,Ptpn22,Itgb5,Arsj,Npr1,Calcb,Snx9,Zfp385b,Rabl3	ENSMUSG00000044505,ENSMUSG00000051747,ENSMUSG00000006411,ENSMUSG00000049409,ENSMUSG00000027843,ENSMUSG00000022817,ENSMUSG00000046561,ENSMUSG00000027931,ENSMUSG00000030666,ENSMUSG00000002365,ENSMUSG00000027016,ENSMUSG00000022827
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.36(CL_0000740)	Frk,Edn1,1700015G11Rik,Hs3st3b1,Tnfrsf11b	ENSMUSG00000019779,ENSMUSG00000021367,ENSMUSG00000094445,ENSMUSG00000070407,ENSMUSG00000063727
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.37(CL_0000740)	Mst1r,Spata13,Gm765,Gpc3,Hrk,Frmpd3,Tagln2,Etnppl,Onecut3,Shisa6,Snx7,Sntn,Stra6,Gpr6,Slc4a4,Col5a2,Gm11100,Creb5	ENSMUSG00000032584,ENSMUSG00000021990,ENSMUSG00000090667,ENSMUSG00000055653,ENSMUSG00000046607,ENSMUSG00000042425,ENSMUSG00000026547,ENSMUSG00000019232,ENSMUSG00000045518,ENSMUSG00000053930,ENSMUSG00000028007,ENSMUSG00000044772,ENSMUSG00000032327,ENSMUSG00000046922,ENSMUSG00000060961,ENSMUSG00000026042,ENSMUSG00000079357,ENSMUSG00000053007
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.38(CL_0000740)	Atp6v1c2,Slc35f3,Erbb4	ENSMUSG00000020566,ENSMUSG00000057060,ENSMUSG00000062209
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.39(CL_0000740)	Doc2b,Arhgap28,Gad2,Rph3al,Fn3krp,Spem1,Ppl,Chst2,Pcdha12,Crh,Baz1a,Tmem200c,Kcng2,Chrm1,Crisp1,Kcnip2,Lrat,Lama3,Sln,Tnc,Amhr2,Bace2,Col5a1,Dytn,Ccdc13	ENSMUSG00000020848,ENSMUSG00000024043,ENSMUSG00000026787,ENSMUSG00000020847,ENSMUSG00000039253,ENSMUSG00000041165,ENSMUSG00000039457,ENSMUSG00000033350,ENSMUSG00000103310,ENSMUSG00000049796,ENSMUSG00000035021,ENSMUSG00000095407,ENSMUSG00000059852,ENSMUSG00000032773,ENSMUSG00000025431,ENSMUSG00000025221,ENSMUSG00000028003,ENSMUSG00000024421,ENSMUSG00000042045,ENSMUSG00000028364,ENSMUSG00000023047,ENSMUSG00000040605,ENSMUSG00000026837,ENSMUSG00000069085,ENSMUSG00000079235
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.4(CL_0000740)	Jhy,Mmp14,Cys1,Sipa1l2,D7Ertd443e,Kcns1,Tusc5	ENSMUSG00000032023,ENSMUSG00000000957,ENSMUSG00000062563,ENSMUSG00000001995,ENSMUSG00000030994,ENSMUSG00000040164,ENSMUSG00000046275
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.40(CL_0000740)	Dennd2a,Angpt1,Cklf,Clec10a,Gpsm2,A130014A01Rik,Aldh6a1,Slitrk1,Fancg,Gmip,Stum,Pm20d2,A730046J19Rik,Heatr1,Cenpv	ENSMUSG00000038456,ENSMUSG00000022309,ENSMUSG00000054400,ENSMUSG00000000318,ENSMUSG00000027883,ENSMUSG00000097944,ENSMUSG00000021238,ENSMUSG00000075478,ENSMUSG00000028453,ENSMUSG00000036246,ENSMUSG00000053963,ENSMUSG00000054659,ENSMUSG00000085139,ENSMUSG00000050244,ENSMUSG00000018509
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.5(CL_0000740)	Sostdc1,Tgm6,Elmo3,Egln3,Nnmt	ENSMUSG00000036169,ENSMUSG00000027403,ENSMUSG00000014791,ENSMUSG00000035105,ENSMUSG00000032271
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.6(CL_0000740)	Mlip,Oasl2,Ska3,Irf2,Nr2f1,Gpc5,S100z,Scml2,Pdlim5,Nmi,Btc,Rbks,Ifi35,Bmpr1b,Psmb9,Cav1,Chrdl1,Bst2	ENSMUSG00000032355,ENSMUSG00000029561,ENSMUSG00000021965,ENSMUSG00000031627,ENSMUSG00000069171,ENSMUSG00000022112,ENSMUSG00000021679,ENSMUSG00000000037,ENSMUSG00000028273,ENSMUSG00000026946,ENSMUSG00000082361,ENSMUSG00000029136,ENSMUSG00000010358,ENSMUSG00000052430,ENSMUSG00000096727,ENSMUSG00000007655,ENSMUSG00000031283,ENSMUSG00000046718
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.7(CL_0000740)	Car3,Gpr83,Car2,Casp4,Dgkh,Mylk,Pknox2,St18,Pde1a,Sez6,Peli2	ENSMUSG00000027559,ENSMUSG00000031932,ENSMUSG00000027562,ENSMUSG00000033538,ENSMUSG00000034731,ENSMUSG00000022836,ENSMUSG00000035934,ENSMUSG00000033740,ENSMUSG00000059173,ENSMUSG00000000632,ENSMUSG00000021846
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.8(CL_0000740)	Cdh9,Mkrn2os,Saa2,C1ql2,Rnase12,Spon1,Fam89a,Tg,Gpr39,Myl4,Wisp1,Otos	ENSMUSG00000025370,ENSMUSG00000068011,ENSMUSG00000057465,ENSMUSG00000036907,ENSMUSG00000068407,ENSMUSG00000038156,ENSMUSG00000043068,ENSMUSG00000053469,ENSMUSG00000026343,ENSMUSG00000061086,ENSMUSG00000005124,ENSMUSG00000044055
Mus_musculus	eye(UBERON_0000970)	Rheaume et al.Nat Commun.9(CL_0000740)	Slc7a11,Cdk15,Pip5k1b	ENSMUSG00000027737,ENSMUSG00000026023,ENSMUSG00000024867
Mus_musculus	eye(UBERON_0000970)	Rod photoreceptor precursor cell(None)	Nt5e	ENSMUSG00000032420
Mus_musculus	heart(UBERON_0000948)	Atrial cell(None)	Itga1,Itga5,Itga6	ENSMUSG00000042284,ENSMUSG00000000555,ENSMUSG00000027111
Mus_musculus	heart(UBERON_0000948)	Cardiac progenitor cell(None)	Kit,Hcn4	ENSMUSG00000005672,ENSMUSG00000032338
Mus_musculus	heart(UBERON_0000948)	Cardiomyocyte(CL_0000746)	Actc1,Hand2,Cdh2,Atp2a2,Itga1,Tnnc1,Vcam1,Gja1,Itga6,Acta1,Actn2,Tnnt2,Alcam,Itga5,Myh6,Ryr2,Nppa	ENSMUSG00000068614,ENSMUSG00000038193,ENSMUSG00000024304,ENSMUSG00000029467,ENSMUSG00000042284,ENSMUSG00000091898,ENSMUSG00000027962,ENSMUSG00000050953,ENSMUSG00000027111,ENSMUSG00000031972,ENSMUSG00000052374,ENSMUSG00000026414,ENSMUSG00000022636,ENSMUSG00000000555,ENSMUSG00000040752,ENSMUSG00000021313,ENSMUSG00000041616
